epoch,acc,loss,val_acc,val_loss
0,0.5465613007545471,1.1525861024856567,0.6097821593284607,0.6218205690383911
1,0.6035348176956177,0.6822611689567566,0.6183255314826965,0.6031689047813416
2,0.6308735609054565,0.6361078023910522,0.6441691517829895,0.584755003452301
3,0.6421934962272644,0.6167458295822144,0.6715078949928284,0.5654762983322144
4,0.6665420532226562,0.5949447751045227,0.7001281380653381,0.5515602231025696
5,0.6776484251022339,0.5796403288841248,0.71742844581604,0.5374382138252258
6,0.6909974217414856,0.5654844641685486,0.6945749521255493,0.5286824703216553
7,0.7058948874473572,0.5453572869300842,0.7381460666656494,0.5076528787612915
8,0.718176007270813,0.5342754125595093,0.7430585026741028,0.4952858090400696
9,0.7254378199577332,0.5216105580329895,0.750747561454773,0.48490503430366516
10,0.7335006594657898,0.5112077593803406,0.7721059322357178,0.47506171464920044
11,0.7400683760643005,0.500821053981781,0.7654848098754883,0.46458208560943604
12,0.7542716860771179,0.485391765832901,0.7631354331970215,0.45592233538627625
13,0.7594510912895203,0.47337067127227783,0.7917556762695312,0.447544127702713
14,0.7693293690681458,0.46295323967933655,0.8009397983551025,0.4374949038028717
15,0.7738146185874939,0.4547937214374542,0.8067065477371216,0.43108510971069336
16,0.7809162735939026,0.4418011009693146,0.8141819834709167,0.42981693148612976
17,0.7888723015785217,0.432232528924942,0.8079880475997925,0.41429537534713745
18,0.7964544892311096,0.42109689116477966,0.8088423609733582,0.4074343740940094
19,0.7965078949928284,0.4143535792827606,0.8205894827842712,0.40316057205200195
20,0.8077744841575623,0.40339195728302,0.8269969820976257,0.3939761817455292
21,0.8143421411514282,0.38897091150283813,0.8205894827842712,0.38051077723503113
22,0.8214972019195557,0.383852481842041,0.8398120403289795,0.3852554261684418
23,0.8229389190673828,0.3714055120944977,0.8376762270927429,0.3747331500053406
24,0.8280115127563477,0.36457115411758423,0.8428022265434265,0.3774840235710144
25,0.8324968218803406,0.35498669743537903,0.8438701629638672,0.3741592466831207
26,0.8408799767494202,0.34459370374679565,0.846219539642334,0.36161184310913086
27,0.8438701629638672,0.33961862325668335,0.8483554124832153,0.38277941942214966
28,0.8464865684509277,0.33278146386146545,0.8475010395050049,0.36913588643074036
29,0.8536949753761292,0.3214459717273712,0.8509184122085571,0.3814310133457184
30,0.8582336902618408,0.31491154432296753,0.8530542254447937,0.36207064986228943
31,0.8599423170089722,0.31071925163269043,0.8517727255821228,0.3513070046901703
32,0.8634664416313171,0.300697386264801,0.8560444116592407,0.36028963327407837
33,0.8699274063110352,0.29282110929489136,0.8603160977363586,0.36176109313964844
34,0.8735049366950989,0.28672540187835693,0.8613840341567993,0.34176167845726013
35,0.8753203749656677,0.28071433305740356,0.859248161315918,0.35287272930145264
36,0.8811939358711243,0.2720181941986084,0.856471598148346,0.3304636776447296
37,0.8863733410835266,0.2622743248939514,0.8665100336074829,0.33836862444877625
38,0.8900042772293091,0.25521543622016907,0.8571123480796814,0.33815181255340576
39,0.8898974657058716,0.2478182017803192,0.8549765348434448,0.3301781415939331
40,0.89678555727005,0.24286535382270813,0.8660828471183777,0.33753451704978943
41,0.8985476493835449,0.23504771292209625,0.8598889112472534,0.3225381672382355
42,0.9008970260620117,0.23331047594547272,0.8528406620025635,0.43524953722953796
43,0.9044745564460754,0.22327254712581635,0.8667235970497131,0.35951757431030273
44,0.9092268347740173,0.21506190299987793,0.8677915334701538,0.3589460849761963
45,0.9109888672828674,0.20903699100017548,0.8667235970497131,0.37746647000312805
46,0.9109355211257935,0.20809310674667358,0.8656557202339172,0.3707147240638733
47,0.9176099896430969,0.197083979845047,0.8645877838134766,0.3980693221092224
48,0.9181439280509949,0.1917942315340042,0.8662964701652527,0.3905746042728424
49,0.9232165813446045,0.18524566292762756,0.8662964701652527,0.36783015727996826
