epoch,acc,loss,val_acc,val_loss
0,0.7832657098770142,0.44884154200553894,0.7530969381332397,0.7049446105957031
1,0.8620781898498535,0.31009364128112793,0.7323793172836304,0.9007975459098816
2,0.9025523066520691,0.22661013901233673,0.7896198034286499,0.724382758140564
3,0.9338423609733582,0.16014187037944794,0.6734301447868347,1.5762687921524048
4,0.9589918851852417,0.10713313519954681,0.6460914015769958,2.4219515323638916
5,0.9648120403289795,0.08701577037572861,0.55809485912323,3.589845895767212
6,0.9705254435539246,0.0741506814956665,0.6033746004104614,1.6556625366210938
7,0.9773601293563843,0.06110669672489166,0.8037163615226746,1.2328460216522217
8,0.9825395345687866,0.048719219863414764,0.8344724774360657,0.7387914061546326
9,0.9868112206459045,0.03594054654240608,0.8562580347061157,0.5760219693183899
10,0.9919906258583069,0.02455900050699711,0.7148654460906982,2.380830764770508
11,0.9940730333328247,0.01900627091526985,0.7161469459533691,2.108926773071289
12,0.996208906173706,0.012847739271819592,0.8440837264060974,0.7401507496833801
13,0.9965292811393738,0.012338720262050629,0.7667663097381592,1.7488492727279663
14,0.9955681562423706,0.014814001508057117,0.8998291492462158,0.35846248269081116
15,0.9928449392318726,0.01904282346367836,0.8167449831962585,1.1230781078338623
16,0.9961555004119873,0.012534765526652336,0.7383596897125244,2.147146224975586
17,0.997223436832428,0.008968125097453594,0.9002562761306763,0.5135145783424377
18,0.9979709386825562,0.006138432305306196,0.8998291492462158,0.5871445536613464
19,0.990976095199585,0.026383087038993835,0.8987612128257751,0.36862805485725403
20,0.9928983449935913,0.021266823634505272,0.5281930565834045,11.508602142333984
21,0.99626225233078,0.010776600800454617,0.8756941556930542,0.6536815762519836
22,0.9987185001373291,0.004999042488634586,0.9211875200271606,0.32091277837753296
23,0.9997864365577698,0.001634288695640862,0.9134985208511353,0.3741961121559143
24,0.9998397827148438,0.000866604270413518,0.9152071475982666,0.35841765999794006
25,0.9998931884765625,0.00042473262874409556,0.9194788336753845,0.3465743362903595
26,0.9999465942382812,0.0002955412201117724,0.923323392868042,0.33916187286376953
27,0.9999465942382812,0.00026966637233272195,0.9207603335380554,0.34995758533477783
28,0.9999465942382812,0.00023219367722049356,0.923323392868042,0.349688857793808
29,0.9999465942382812,0.0001904432283481583,0.923323392868042,0.35156092047691345
30,0.9999465942382812,0.00020557097741402686,0.9222554564476013,0.357685923576355
31,0.9999465942382812,0.00017524238501209766,0.9209739565849304,0.3605561852455139
32,0.9999465942382812,0.0001608725287951529,0.920333206653595,0.3657490909099579
33,0.9999465942382812,0.00016470653645228595,0.9235369563102722,0.36832767724990845
34,0.9999465942382812,0.00016731910000089556,0.9214010834693909,0.36849236488342285
35,0.9697778820991516,0.0814298614859581,0.8771892189979553,0.4428633749485016
36,0.9887868165969849,0.0290688443928957,0.8868005275726318,0.48002859950065613
37,0.9958351254463196,0.014316262677311897,0.7652712464332581,1.4042854309082031
38,0.9958351254463196,0.012020008638501167,0.8566851615905762,0.6473447680473328
39,0.9983447194099426,0.004808340687304735,0.9184109568595886,0.38355210423469543
40,0.9997864365577698,0.001090017962269485,0.9228962063789368,0.34784382581710815
41,0.9999465942382812,0.0004228629404678941,0.9243912696838379,0.3193718492984772
42,0.9999465942382812,0.00024984724586829543,0.9224690198898315,0.33016782999038696
43,0.9999465942382812,0.00021794511121697724,0.9209739565849304,0.3348802328109741
44,0.9999465942382812,0.00018349783204030246,0.9237505197525024,0.33475548028945923
45,0.9999465942382812,0.0001739918952807784,0.9241777062416077,0.338143527507782
46,0.9999465942382812,0.00018866563914343715,0.9235369563102722,0.34224385023117065
47,0.9999465942382812,0.00016108012641780078,0.9235369563102722,0.3466729521751404
48,0.9999465942382812,0.00016556892660446465,0.9237505197525024,0.34858769178390503
49,0.9999465942382812,0.0001524492836324498,0.9207603335380554,0.3620356023311615
