epoch,acc,loss,val_acc,val_loss
0,0.563861608505249,0.6818571090698242,0.6454506516456604,0.6063757538795471
1,0.6605083346366882,0.6029249429702759,0.6864587664604187,0.5716084241867065
2,0.6829346418380737,0.5791932344436646,0.7001281380653381,0.5551847815513611
3,0.6988466382026672,0.5636578798294067,0.7084579467773438,0.5439704656600952
4,0.7053075432777405,0.5545682311058044,0.7159333825111389,0.535149335861206
5,0.7163071632385254,0.5437710881233215,0.7231951951980591,0.5279606580734253
6,0.7186031341552734,0.5396705865859985,0.7268261313438416,0.5222611427307129
7,0.7238359451293945,0.5336716175079346,0.7289620041847229,0.5175319314002991
8,0.727733850479126,0.5276837944984436,0.7343015670776367,0.5127702355384827
9,0.7306172847747803,0.5243062376976013,0.7362238168716431,0.5090813636779785
10,0.7322725057601929,0.5212534666061401,0.7392140030860901,0.5057095885276794
11,0.7368112206459045,0.5160796046257019,0.7426313757896423,0.5026508569717407
12,0.7353160977363586,0.5161872506141663,0.7445536255836487,0.4999619722366333
13,0.7376121282577515,0.5125454664230347,0.7439128756523132,0.4978988766670227
14,0.7426313757896423,0.5087321400642395,0.7460486888885498,0.4956665337085724
15,0.7392140030860901,0.5065745711326599,0.746475875377655,0.4937461018562317
16,0.7401217222213745,0.5047591328620911,0.74626225233078,0.49202361702919006
17,0.7431653141975403,0.5053504705429077,0.7490388751029968,0.49013566970825195
18,0.7454079389572144,0.5027913451194763,0.7483981251716614,0.48861727118492126
19,0.7454079389572144,0.5018121004104614,0.7483981251716614,0.48724091053009033
20,0.7501068115234375,0.499202698469162,0.749252438545227,0.4859607219696045
21,0.7497864365577698,0.49890246987342834,0.7488253116607666,0.4849072992801666
22,0.747009813785553,0.4982741177082062,0.7511746883392334,0.48363247513771057
23,0.7447671890258789,0.4992985129356384,0.749466061592102,0.4828965961933136
24,0.749733030796051,0.4961322844028473,0.7516018748283386,0.48156625032424927
25,0.749733030796051,0.49485984444618225,0.7509611248970032,0.4811421036720276
26,0.750747561454773,0.4921456277370453,0.7524561882019043,0.47990986704826355
27,0.752723217010498,0.4927743971347809,0.7522426247596741,0.4793877899646759
28,0.7513883113861084,0.48996254801750183,0.75373774766922,0.47840893268585205
29,0.7511746883392334,0.4921964704990387,0.7541648745536804,0.47781533002853394
30,0.7483981251716614,0.4934063255786896,0.75373774766922,0.4771817624568939
31,0.7529367804527283,0.48953330516815186,0.7552328109741211,0.476536363363266
32,0.7510679364204407,0.4900324046611786,0.7560871243476868,0.4759724736213684
33,0.7520824670791626,0.49145179986953735,0.7573686242103577,0.4752087891101837
34,0.7567278742790222,0.48782405257225037,0.7580093741416931,0.4744453728199005
35,0.7559269666671753,0.48563438653945923,0.7580093741416931,0.4739541709423065
36,0.755766749382019,0.4861389994621277,0.7573686242103577,0.4733922779560089
37,0.7516018748283386,0.4885033965110779,0.7582229971885681,0.47278088331222534
38,0.7534707188606262,0.4868776202201843,0.7575822472572327,0.4724219739437103
39,0.7545386552810669,0.48682448267936707,0.7586501240730286,0.47198495268821716
40,0.7540581226348877,0.4874533414840698,0.7588637471199036,0.471347838640213
41,0.7564609050750732,0.4822523593902588,0.7588637471199036,0.470950186252594
42,0.7577958106994629,0.48290103673934937,0.759504497051239,0.4704045355319977
43,0.7571016550064087,0.48443031311035156,0.759504497051239,0.47024890780448914
44,0.7528299689292908,0.48483753204345703,0.7590773105621338,0.46982595324516296
45,0.756514310836792,0.48250263929367065,0.7605724334716797,0.46940290927886963
46,0.7564074993133545,0.48348498344421387,0.7631354331970215,0.46884244680404663
47,0.7544318437576294,0.48298755288124084,0.7637761831283569,0.46861109137535095
48,0.7590773105621338,0.48087286949157715,0.7631354331970215,0.46826016902923584
49,0.7576356530189514,0.48077040910720825,0.7609995603561401,0.4681093990802765
